font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Esagil,0x121a5,7,0.05,0.9536,network,0,1
Esagil,0x121a5,8,0.7237,0.9513,network,0,0
Esagil,0x121a6,1,0.9215,0.9625,network,0,0
Esagil,0x121a6,2,0.8096,0.8937,network,0,0
Esagil,0x121a6,3,0.8905,0.8977,network,0,0
Esagil,0x121a6,4,0.8773,0.9358,network,0,0
Esagil,0x121a6,5,0.8773,0.9199,network,0,0
Esagil,0x121a6,6,0.8434,0.8895,network,0,0
Esagil,0x121aa,1,0.8622,0.9724,network,0,0
Esagil,0x121aa,2,0.8668,0.9604,network,0,0
Esagil,0x121aa,3,0.8267,0.9631,network,0,0
Esagil,0x121aa,4,0.911,0.9593,network,0,0
Esagil,0x121aa,5,0.8927,0.9602,network,0,0
Esagil,0x121aa,6,0.8912,0.9592,network,0,0
Esagil,0x121ac,1,0.7538,0.7538,network,0,0
Esagil,0x121ac,2,0.622,0.9276,network,0,0
Esagil,0x121ac,3,0.9235,0.9557,network,0,0
Esagil,0x121ac,4,0.5884,0.9421,network,0,0
Esagil,0x121ac,5,0.8713,0.9495,network,0,0
Esagil,0x121ad,1,0.9192,0.9363,network,0,0
Esagil,0x121ad,2,0.4727,0.9421,network,0,0
Esagil,0x121ad,3,0.8597,0.9188,network,0,0
Esagil,0x121ad,4,0.9475,0.9595,network,0,0
Esagil,0x121ad,5,0.9186,0.9631,network,0,0
Esagil,0x121ad,6,0.8549,0.9741,network,0,0
Esagil,0x121ad,7,0.9303,0.9497,network,0,0
Esagil,0x121ad,8,0.9068,0.9322,network,0,0
Esagil,0x121ad,9,0.849,0.9511,network,0,0
Esagil,0x121b0,1,0.9004,0.9656,network,0,0
Esagil,0x121b0,2,0.0002,0.8666,network,1,0
Esagil,0x121b0,3,0.9065,0.9663,network,0,0
Esagil,0x121b0,4,0.0021,0.9529,network,0,0
Esagil,0x121b2,1,0.9129,0.9587,network,0,0
Esagil,0x121b2,2,0.8627,0.9622,network,0,0
Esagil,0x121b2,3,0.883,0.9414,network,0,0
Esagil,0x121b2,4,0.9492,0.9622,skeleton,0,0
Esagil,0x121b2,5,0.9081,0.944,network,0,0
Esagil,0x121b2,6,0.7214,0.944,network,0,0
Esagil,0x121b2,7,0.9511,0.9643,network,0,0
Esagil,0x121b2,8,0.6325,0.9815,network,0,0
Esagil,0x121b2,9,0.4325,0.9638,network,0,0
Esagil,0x121b2,10,0.0061,0.8666,network,0,0
Esagil,0x121b2,11,0.876,0.9363,network,0,0
Esagil,0x121b3,1,0.5578,0.9478,network,0,0
Esagil,0x121b3,2,0.8582,0.9587,network,0,0
Esagil,0x121b3,3,0.5409,0.9429,network,0,0
Esagil,0x121b7,1,0.7896,0.9708,network,0,0
Esagil,0x121b7,2,0.8826,0.9724,network,0,0
Esagil,0x121b7,3,0.887,0.9631,network,0,0
Esagil,0x121b7,4,0.8931,0.9587,network,0,0
Esagil,0x121b7,5,0.9052,0.9349,network,0,0
Esagil,0x121b7,6,0.8802,0.9344,network,0,0
Esagil,0x121b8,1,0.8964,0.9706,network,0,0
Esagil,0x121b8,2,0.8205,0.9582,network,0,0
Esagil,0x121b8,3,0.8421,0.9508,network,0,0
Esagil,0x121b8,4,0.8421,0.9555,network,0,0
Esagil,0x121b9,1,0.9206,0.981,network,0,0
Esagil,0x121b9,2,0.9186,0.9548,network,0,0
Esagil,0x121b9,3,0.7624,0.9787,network,0,0
Esagil,0x121b9,4,0.9126,0.9822,network,0,0
Esagil,0x121b9,5,0.9345,0.9397,skeleton,0,0
Esagil,0x121b9,6,0.9068,0.9372,network,0,0
Esagil,0x121b9,7,0.9123,0.9614,network,0,0
Esagil,0x121c5,1,0.8389,0.9807,skeleton,0,0
Esagil,0x121c5,2,0.9004,0.9565,network,0,0
Esagil,0x121c5,3,0.8708,0.9421,network,0,0
Esagil,0x121c5,4,0.9469,0.9728,network,0,0
Esagil,0x121c5,5,0.9215,0.9712,network,0,0
Esagil,0x121c5,6,0.9427,0.9427,network,0,0
Esagil,0x121c5,7,0.9183,0.9628,network,0,0
Esagil,0x121c7,1,0.8384,0.9627,skeleton,0,0
Esagil,0x121c7,2,0.7746,0.9617,skeleton,0,0
Esagil,0x121c7,3,0.8544,0.9458,network,0,0
Esagil,0x121c7,4,0.8682,0.9351,network,0,0
Esagil,0x121c7,5,0.8219,0.9332,network,0,0
Esagil,0x121c7,6,0.0013,0.9425,network,0,0
Esagil,0x121c7,7,0.3016,0.9797,network,0,0
Esagil,0x121c7,8,0.9011,0.9781,network,0,0
Esagil,0x121c7,9,0.8802,0.9419,network,0,0
Esagil,0x121c7,10,0.8202,0.9592,network,0,0
Esagil,0x121c7,11,0.7217,0.9043,network,0,0
Esagil,0x121c7,12,0.9075,0.9476,network,0,0
Esagil,0x121c7,13,0.9075,0.9538,network,0,0
Esagil,0x121c7,14,0.9235,0.9739,network,0,0
Esagil,0x121c9,1,0.8403,0.98,skeleton,0,0
Esagil,0x121c9,2,0.5894,0.959,skeleton,0,0
Esagil,0x121c9,3,0.8561,0.9632,network,0,0
Esagil,0x121c9,4,0.8561,0.9561,network,0,0
Esagil,0x121c9,5,0.812,0.962,network,0,0
Esagil,0x121c9,6,0.8942,0.9401,network,0,0
Esagil,0x121d1,1,0.7677,0.9713,skeleton,0,0
Esagil,0x121d1,2,0.05,0.9332,network,0,1
Esagil,0x121d1,3,0.8756,0.9255,network,0,0
Esagil,0x121d1,4,0.8295,0.9456,skeleton,0,0
Esagil,0x121d1,5,0.5622,0.937,network,0,0
Esagil,0x121d1,6,0.9175,0.9598,network,0,0
Esagil,0x121d1,7,0.4922,0.979,network,0,0
Esagil,0x121d1,8,0.8989,0.9247,network,0,0
Esagil,0x121d1,9,0.885,0.9621,network,0,0
Esagil,0x121d2,1,0.9011,0.9522,skeleton,0,0
Esagil,0x121d2,2,0.8374,0.9487,skeleton,0,0
Esagil,0x121d2,3,0.8986,0.9339,network,0,0
Esagil,0x121d2,4,0.8311,0.9392,skeleton,0,0
Esagil,0x121d2,5,0.6972,0.6972,network,0,0
Esagil,0x121d2,6,0.8374,0.9636,network,0,0
Esagil,0x121d2,7,0.9323,0.9794,network,0,0
Esagil,0x121d2,8,0.8798,0.9431,network,0,0
Esagil,0x121e1,1,0.8349,0.9196,skeleton,0,0
Esagil,0x121e1,2,0.05,0.9472,network,0,1
Esagil,0x121e1,3,0.8421,0.925,network,0,0
Esagil,0x121e1,4,0.8802,0.9774,network,0,0
Esagil,0x121e1,5,0.8862,0.9883,network,0,0
Esagil,0x121e1,6,0.8267,0.9723,network,0,0
Esagil,0x121e1,7,0.7567,0.9805,network,0,0
Esagil,0x121e1,8,0.5603,0.9673,network,0,0
Esagil,0x121e1,9,0.9232,0.9792,network,0,0
Esagil,0x121e1,10,0.9068,0.968,network,0,0
Esagil,0x121e1,11,0.8901,0.9615,network,0,0
Esagil,0x121e5,1,0.05,0.9749,network,0,1
Esagil,0x121e5,2,0.8331,0.9672,network,0,0
Esagil,0x121e5,3,0.0578,0.9596,network,0,0
Esagil,0x121e5,4,0.9085,0.9381,network,0,0
Esagil,0x121e5,5,0.9004,0.9628,network,0,0
Esagil,0x121e7,1,0.7506,0.9684,skeleton,0,0
Esagil,0x121e7,2,0.7154,0.9599,skeleton,0,0
Esagil,0x121e7,3,0.7154,0.9339,network,0,0
Esagil,0x121e7,4,0.8371,0.9826,network,0,0
Esagil,0x121e7,5,0.8964,0.9483,network,0,0
Esagil,0x121e7,6,0.9288,0.9573,network,0,0
Esagil,0x121e7,7,0.9011,0.9499,network,0,0
Esagil,0x121ec,1,0.8182,0.9768,network,0,0
Esagil,0x121ec,2,0.8789,0.955,network,0,0
Esagil,0x121ec,3,0.7649,0.941,network,0,0
Esagil,0x121ec,4,0.8182,0.9255,network,0,0
Esagil,0x121ef,1,0.9021,0.9664,network,0,0
Esagil,0x121ef,2,0.8298,0.9489,network,0,0
Esagil,0x121ef,3,0.9068,0.9704,network,0,0
Esagil,0x121ef,4,0.8886,0.9612,network,0,0
Esagil,0x121ef,5,0.8537,0.9489,network,0,0
Esagil,0x121ef,6,0.8641,0.9485,network,0,0
Esagil,0x121f2,1,0.8721,0.9515,network,0,0
Esagil,0x121f2,2,0.6976,0.9601,network,0,0
Esagil,0x121f3,1,0.887,0.9266,network,0,0
Esagil,0x121f3,2,0.8281,0.9663,network,0,0
Esagil,0x121f3,3,0.8322,0.9819,network,0,0
Esagil,0x121f3,4,0.8281,0.9511,network,0,0
Esagil,0x121f4,1,0.8897,0.9121,network,0,0
Esagil,0x121f4,2,0.4292,0.9508,network,0,0
Esagil,0x121f4,3,0.825,0.9513,network,0,0
Esagil,0x121f4,4,0.8239,0.926,network,0,0
Esagil,0x121f4,5,0.7732,0.9474,network,0,0
Esagil,0x121f4,6,0.8075,0.8948,network,0,0
Esagil,0x121f5,1,0.3128,0.9753,network,0,0
Esagil,0x121f5,2,0.8303,0.973,network,0,0
Esagil,0x121f5,3,0.5181,0.952,network,0,0
Esagil,0x121f5,4,0.0069,0.9582,network,0,0
Esagil,0x121f5,5,0.6864,0.9155,skeleton,0,0
Esagil,0x121f5,6,0.8622,0.9361,network,0,0
Esagil,0x121f5,7,0.9045,0.9425,network,0,0
Esagil,0x121f5,8,0.7902,0.969,network,0,0
Esagil,0x121f5,9,0.8632,0.9423,network,0,0
Esagil,0x121f7,1,0.916,0.9756,network,0,0
Esagil,0x121f7,2,0.7823,0.9631,network,0,0
Esagil,0x121f7,3,0.9202,0.9202,network,0,0
Esagil,0x121f7,4,0.0503,0.8559,network,0,0
Esagil,0x121f7,5,0.9091,0.969,network,0,0
Esagil,0x121f7,6,0.8975,0.9563,network,0,0
Esagil,0x121f7,7,0.3677,0.9566,skeleton,0,0
Esagil,0x121f7,8,0.5312,0.9504,network,0,0
Esagil,0x121f7,9,0.9251,0.9593,network,0,0
Esagil,0x121f7,10,0.9118,0.9118,network,0,0
Esagil,0x121fa,1,0.8566,0.9297,network,0,0
Esagil,0x121fa,2,0.7934,0.9824,network,0,0
Esagil,0x121fb,1,0.9175,0.9419,network,0,0
Esagil,0x121fb,2,0.05,0.9605,network,0,1
Esagil,0x121fb,3,0.6826,0.9605,network,0,0
Esagil,0x121fb,4,0.046,0.9458,network,0,0
Esagil,0x121fb,5,0.8794,0.9436,network,0,0
Esagil,0x121fb,6,0.8544,0.9646,network,0,0
Esagil,0x121fc,1,0.6693,0.9252,skeleton,0,0
Esagil,0x121fc,2,0.9062,0.9522,network,0,0
Esagil,0x121fc,3,0.8846,0.9533,network,0,0
Esagil,0x121fc,4,0.8862,0.9289,skeleton,0,0
Esagil,0x121fc,5,0.5132,0.9414,network,0,0
Esagil,0x121fc,6,0.9062,0.9302,network,0,0
Esagil,0x121fc,7,0.0,0.9466,network,1,1
Esagil,0x121fc,8,0.0631,0.6758,network,0,0
Esagil,0x121fc,9,0.8905,0.9557,network,0,0
Esagil,0x121fd,1,0.7402,0.9458,network,0,0
Esagil,0x121fd,2,0.8317,0.9697,skeleton,0,0
Esagil,0x121fd,3,0.717,0.961,network,0,0
Esagil,0x121fd,4,0.7638,0.9194,network,0,0
Esagil,0x12215,1,0.8344,0.9686,skeleton,0,0
Esagil,0x12215,2,0.6536,0.9552,skeleton,0,0
Esagil,0x12215,3,0.8347,0.9672,skeleton,0,0
Esagil,0x12215,4,0.627,0.748,skeleton,0,0
Esagil,0x12215,5,0.9439,0.946,network,0,0
Esagil,0x12215,6,0.8205,0.9578,network,0,0
Esagil,0x12216,1,0.8942,0.9735,network,0,0
Esagil,0x12216,2,0.8233,0.9442,network,0,0
Esagil,0x12216,3,0.8502,0.9635,network,0,0
Esagil,0x12216,4,0.9348,0.9612,network,0,0
Esagil,0x12216,5,0.8982,0.9421,network,0,0
Esagil,0x12216,6,0.05,0.957,network,0,1
Esagil,0x12216,7,0.8459,0.9632,network,0,0
Esagil,0x12216,8,0.8844,0.8844,network,0,0
Esagil,0x12216,9,0.887,0.9302,network,0,0
Esagil,0x12216,10,0.9215,0.9271,network,0,0
Esagil,0x12217,1,0.6388,0.9448,network,0,0
Esagil,0x12217,2,0.7264,0.9292,network,0,0
Esagil,0x12217,3,0.836,0.9349,network,0,0
Esagil,0x12217,4,0.7349,0.9557,skeleton,0,0
Esagil,0x12217,5,0.6482,0.9725,network,0,0
Esagil,0x12217,6,0.8242,0.8783,network,0,0
Esagil,0x1221b,1,0.7447,0.884,network,0,0
Esagil,0x1221b,2,0.6602,0.8856,network,0,0
Esagil,0x1221b,3,0.8517,0.9448,network,0,0
Esagil,0x1221b,4,0.9144,0.9377,network,0,0
Esagil,0x1221b,5,0.8878,0.9202,network,0,0
Esagil,0x1221b,6,0.8416,0.9588,network,0,0
Esagil,0x1221c,1,0.9183,0.925,network,0,0
Esagil,0x1221c,2,0.8939,0.9404,network,0,0
Esagil,0x1221c,3,0.8939,0.9524,network,0,0
Esagil,0x1221c,4,0.8187,0.9377,network,0,0
Esagil,0x1221c,5,0.3609,0.9487,network,0,0
Esagil,0x1221c,6,0.817,0.9639,network,0,0
Esagil,0x1221c,7,0.9126,0.9835,network,0,0
Esagil,0x1221c,8,0.7749,0.8684,skeleton,0,0
Esagil,0x1221c,9,0.9062,0.9436,network,0,0
Esagil,0x1221d,1,0.6715,0.9584,network,0,0
Esagil,0x1221d,2,0.9091,0.9574,network,0,0
Esagil,0x1221d,3,0.8527,0.9419,network,0,0
Esagil,0x1221d,4,0.7866,0.9771,network,0,0
Esagil,0x1221d,5,0.8818,0.9499,network,0,0
Esagil,0x12220,1,0.8087,0.932,network,0,0
Esagil,0x12220,2,0.8273,0.8911,network,0,0
Esagil,0x12220,3,0.8659,0.925,network,0,0
Esagil,0x12220,4,0.8341,0.886,network,0,0
Esagil,0x12222,1,0.8262,0.9274,network,0,0
Esagil,0x12222,2,0.8734,0.9344,network,0,0
Esagil,0x12222,3,0.8262,0.9663,network,0,0
Esagil,0x12222,4,0.8655,0.9392,network,0,0
Esagil,0x12222,5,0.8141,0.9423,network,0,0
Esagil,0x12222,6,0.8322,0.937,network,0,0
Esagil,0x12222,7,0.8497,0.9073,network,0,0
Esagil,0x12223,1,0.8924,0.9624,network,0,0
Esagil,0x12223,2,0.709,0.9454,network,0,0
Esagil,0x12223,3,0.8019,0.8019,skeleton,0,0
Esagil,0x12223,4,0.8844,0.8844,skeleton,0,0
Esagil,0x12223,5,0.8275,0.9121,skeleton,0,0
Esagil,0x12224,1,0.821,0.932,network,0,0
Esagil,0x12224,2,0.3641,0.8907,network,0,0
Esagil,0x12224,3,0.8578,0.9653,network,0,0
Esagil,0x12224,4,0.6859,0.9404,network,0,0
Esagil,0x12224,5,0.8444,0.9417,network,0,0
Esagil,0x12224,6,0.7783,0.9452,network,0,0
Esagil,0x12224,7,0.8193,0.9462,network,0,0
Esagil,0x12224,8,0.8982,0.948,network,0,0
Esagil,0x12225,1,0.8549,0.8929,skeleton,0,0
Esagil,0x12225,2,0.8549,0.9487,skeleton,0,0
Esagil,0x12225,3,0.8019,0.9681,network,0,0
Esagil,0x12225,4,0.7589,0.966,skeleton,0,0
Esagil,0x12225,5,0.8798,0.9421,network,0,0
Esagil,0x12226,1,0.8893,0.9578,network,0,0
Esagil,0x12226,2,0.8355,0.941,network,0,0
Esagil,0x12227,1,0.8099,0.9161,network,0,0
Esagil,0x12227,2,0.462,0.9384,network,0,0
Esagil,0x12227,3,0.8924,0.9344,network,0,0
Esagil,0x12227,4,0.8273,0.8754,skeleton,0,0
Esagil,0x12227,5,0.5259,0.9755,network,0,0
Esagil,0x12227,6,0.83,0.9468,network,0,0
Esagil,0x12227,7,0.8982,0.9143,network,0,0
Esagil,0x12228,1,0.8075,0.9614,network,0,0
Esagil,0x12228,2,0.6993,0.925,network,0,0
Esagil,0x12229,1,0.8659,0.9607,network,0,0
Esagil,0x12229,2,0.8739,0.9558,network,0,0
Esagil,0x12229,3,0.8794,0.9643,network,0,0
Esagil,0x12229,4,0.885,0.908,network,0,0
Esagil,0x12229,5,0.9235,0.9778,skeleton,0,0
Esagil,0x12229,6,0.949,0.9636,network,0,0
Esagil,0x12229,7,0.9461,0.9749,network,0,0
Esagil,0x12229,8,0.887,0.9607,network,0,0
Esagil,0x1222a,1,0.8384,0.9723,network,0,0
Esagil,0x1222a,2,0.9321,0.9351,network,0,0
Esagil,0x1222a,3,0.8972,0.9478,network,0,0
Esagil,0x1222a,4,0.8982,0.9601,network,0,0
Esagil,0x1222a,5,0.8114,0.9788,network,0,0
Esagil,0x1222b,1,0.7353,0.9566,network,0,0
Esagil,0x1222b,2,0.8522,0.9236,network,0,0
Esagil,0x1222c,1,0.9352,0.9747,network,0,0
Esagil,0x1222c,2,0.8423,0.957,network,0,0
Esagil,0x1222c,3,0.8838,0.9244,network,0,0
Esagil,0x1222c,4,0.8838,0.9356,network,0,0
Esagil,0x1222c,5,0.8418,0.9627,network,0,0
Esagil,0x1222d,1,0.8161,0.9284,network,0,0
Esagil,0x1222d,2,0.9097,0.9612,network,0,0
Esagil,0x1222d,3,0.8961,0.9099,network,0,0
Esagil,0x1222d,4,0.8961,0.959,network,0,0
Esagil,0x1222d,5,0.9096,0.9096,network,0,0
Esagil,0x1222d,6,0.8546,0.962,network,0,0
Esagil,0x1222d,7,0.9031,0.9524,network,0,0
Esagil,0x1222d,8,0.9031,0.9388,network,0,0
Esagil,0x1222d,9,0.9392,0.9392,network,0,0
Esagil,0x1222d,10,0.9,0.9436,network,0,0
Esagil,0x1222e,1,0.6951,0.9495,network,0,0
Esagil,0x1222e,2,0.9035,0.954,skeleton,0,0
Esagil,0x1222e,3,0.8522,0.9796,skeleton,0,0
Esagil,0x1222e,4,0.8842,0.973,network,0,0
Esagil,0x1222e,5,0.9476,0.9476,skeleton,0,0
Esagil,0x1222e,6,0.8309,0.9495,network,0,0
Esagil,0x12232,1,0.5732,0.9353,network,0,0
Esagil,0x12232,2,0.9161,0.9161,network,0,0
Esagil,0x12232,3,0.8065,0.9748,network,0,0
Esagil,0x12232,4,0.781,0.9404,network,0,0
Esagil,0x12232,5,0.4142,0.8914,network,0,0
Esagil,0x12232,6,0.6456,0.9325,network,0,0
Esagil,0x12232,7,0.0,0.7334,skeleton,1,0
Esagil,0x12239,1,0.8001,0.9717,skeleton,0,0
Esagil,0x12239,2,0.8001,0.9779,network,0,0
Esagil,0x12239,3,0.8515,0.9478,network,0,0
Esagil,0x12239,4,0.5453,0.9573,network,0,0
Esagil,0x12239,5,0.0001,0.9602,skeleton,0,0
Esagil,0x1223b,1,0.9075,0.966,network,0,0
Esagil,0x1223b,2,0.8641,0.9735,skeleton,0,0
Esagil,0x1223b,3,0.0129,0.9582,network,0,0
Esagil,0x1223b,4,0.0,0.9005,network,0,0
Esagil,0x1223b,5,0.8713,0.9665,network,0,0
Esagil,0x1223b,6,0.6906,0.6972,skeleton,0,0
Esagil,0x1223b,7,0.0,0.9315,network,0,0
Esagil,0x1223b,8,0.9445,0.9758,network,0,0
Esagil,0x1223b,9,0.912,0.9728,network,0,0
Esagil,0x1223b,10,0.335,0.9641,network,0,0
Esagil,0x1223b,11,0.918,0.9284,network,0,0
Esagil,0x1223b,12,0.8756,0.9417,skeleton,0,0
Esagil,0x1223b,13,0.888,0.888,network,0,0
Esagil,0x1223b,14,0.5472,0.9608,network,0,0
Esagil,0x1223d,1,0.8395,0.9689,skeleton,0,0
Esagil,0x1223d,2,0.8298,0.9794,skeleton,0,0
Esagil,0x1223d,3,0.0024,0.9654,network,0,0
Esagil,0x1223d,4,0.3159,0.9578,network,0,0
Esagil,0x1223d,5,0.8641,0.9653,network,0,0
Esagil,0x1223d,6,0.8582,0.9317,network,0,0
Esagil,0x1223d,7,0.938,0.9711,network,0,0
Esagil,0x1223d,8,0.885,0.9664,network,0,0
Esagil,0x1223d,9,0.7025,0.9274,network,0,0
Esagil,0x1223e,1,0.3956,0.9615,network,0,0
Esagil,0x1223e,2,0.8517,0.9795,network,0,0
Esagil,0x1223e,3,0.8916,0.9807,network,0,0
Esagil,0x1223e,4,0.0091,0.9284,network,0,0
Esagil,0x1223f,1,0.8916,0.9548,network,0,0
Esagil,0x1223f,2,0.05,0.95,skeleton,0,1
Esagil,0x1223f,3,0.8164,0.9667,network,0,0
Esagil,0x1223f,4,0.7413,0.9582,network,0,0
Esagil,0x1223f,5,0.6035,0.952,network,0,0
Esagil,0x1223f,6,0.9115,0.9115,network,0,0
Esagil,0x1223f,7,0.3646,0.9794,network,0,0
Esagil,0x1223f,8,0.3646,0.9645,network,0,0
Esagil,0x1223f,9,0.8997,0.97,network,0,0
Esagil,0x1223f,10,0.7928,0.9716,network,0,0
Esagil,0x12240,1,0.942,0.9767,network,0,0
Esagil,0x12240,2,0.9154,0.9704,network,0,0
Esagil,0x12240,3,0.9038,0.95,network,0,0
Esagil,0x12240,4,0.8606,0.9654,network,0,0
Esagil,0x12240,5,0.9283,0.9797,network,0,0
Esagil,0x12240,6,0.007,0.8592,network,0,0
Esagil,0x12240,7,0.0095,0.9582,network,0,0
Esagil,0x12240,8,0.7985,0.9669,network,0,0
Esagil,0x12240,9,0.8961,0.9565,skeleton,0,0
Esagil,0x12247,1,0.8615,0.9715,network,0,0
Esagil,0x12247,2,0.8664,0.9608,network,0,0
Esagil,0x12247,3,0.8102,0.9662,network,0,0
Esagil,0x12247,4,0.8997,0.9566,network,0,0
Esagil,0x12247,5,0.8924,0.956,network,0,0
Esagil,0x12247,6,0.8972,0.9545,network,0,0
Esagil,0x12248,1,0.8794,0.9508,network,0,0
Esagil,0x12248,2,0.8794,0.9715,network,0,0
Esagil,0x12248,3,0.8108,0.944,network,0,0
Esagil,0x12248,4,0.8108,0.9287,network,0,0
Esagil,0x12248,5,0.9333,0.9705,network,0,0
Esagil,0x12248,6,0.7886,0.9476,network,0,0
Esagil,0x12248,7,0.8777,0.9672,network,0,0
Esagil,0x12248,8,0.9259,0.9493,network,0,0
Esagil,0x12248,9,0.8259,0.8349,network,0,0
Esagil,0x1224b,1,0.8392,0.9433,network,0,0
Esagil,0x1224b,2,0.8392,0.9639,network,0,0
Esagil,0x1224b,3,0.8408,0.9522,network,0,0
Esagil,0x1224b,4,0.8408,0.9592,network,0,0
Esagil,0x1224b,5,0.7853,0.9654,network,0,0
Esagil,0x1224b,6,0.4275,0.9769,network,0,0
Esagil,0x1224b,7,0.2934,0.9672,skeleton,0,0
Esagil,0x1224b,8,0.9204,0.9276,network,0,0
Esagil,0x1224b,9,0.8802,0.9763,network,0,0
Esagil,0x1224b,10,0.6859,0.9339,network,0,0
Esagil,0x1224b,11,0.8403,0.9292,network,0,0
Esagil,0x1224c,1,0.876,0.9526,network,0,0
Esagil,0x1224c,2,0.7461,0.9746,network,0,0
Esagil,0x1224c,3,0.8442,0.8933,network,0,0
Esagil,0x1224c,4,0.8645,0.9555,skeleton,0,0
Esagil,0x1224f,1,0.8972,0.9668,network,0,0
Esagil,0x1224f,2,0.7402,0.9528,network,0,0
Esagil,0x1224f,3,0.8475,0.9515,network,0,0
Esagil,0x1224f,4,0.0011,0.9545,network,0,0
Esagil,0x1224f,5,0.8768,0.9464,network,0,0
Esagil,0x12252,1,0.8512,0.9662,network,0,0
Esagil,0x12252,2,0.8814,0.9164,network,0,0
Esagil,0x12252,3,0.7705,0.9199,network,0,0
Esagil,0x12252,4,0.5005,0.9625,network,0,0
Esagil,0x12252,5,0.7705,0.9756,network,0,0
Esagil,0x12258,1,0.9376,0.9743,network,0,0
Esagil,0x12258,2,0.8084,0.9772,network,0,0
Esagil,0x12258,3,0.0039,0.9662,network,0,0
Esagil,0x12258,4,0.05,0.963,skeleton,0,1
Esagil,0x12258,5,0.847,0.9829,skeleton,0,0
Esagil,0x12258,6,0.9396,0.9685,skeleton,0,0
Esagil,0x12258,7,0.8957,0.9489,network,0,0
Esagil,0x12258,8,0.0229,0.9721,network,0,0
Esagil,0x12258,9,0.1003,0.9744,network,0,0
Esagil,0x12258,10,0.8447,0.9191,network,0,0
Esagil,0x12258,11,0.0026,0.9745,network,0,0
Esagil,0x12258,12,0.8534,0.926,network,0,0
Esagil,0x12258,13,0.876,0.95,network,0,0
Esagil,0x12258,14,0.8756,0.9372,network,0,0
Esagil,0x12259,1,0.9097,0.9579,network,0,0
Esagil,0x12259,2,0.9097,0.9735,skeleton,0,0
Esagil,0x12259,3,0.8968,0.9743,network,0,0
Esagil,0x12259,4,0.8939,0.9472,network,0,0
Esagil,0x12259,5,0.7694,0.939,skeleton,0,0
Esagil,0x12259,6,0.9264,0.9552,network,0,0
Esagil,0x12259,7,0.9331,0.9579,network,0,0
Esagil,0x12259,8,0.9483,0.9697,network,0,0
Esagil,0x12259,9,0.9483,0.9692,network,0,0
Esagil,0x12259,10,0.9464,0.9464,network,0,0
Esagil,0x12260,1,0.8664,0.9329,network,0,0
Esagil,0x12260,2,0.8854,0.9642,network,0,0
Esagil,0x12260,3,0.9459,0.9624,network,0,0
Esagil,0x12260,4,0.9394,0.952,network,0,0
Esagil,0x12260,5,0.9091,0.9399,network,0,0
Esagil,0x12260,6,0.881,0.9631,network,0,0
Esagil,0x12260,7,0.8726,0.93,network,0,0
Esagil,0x12260,8,0.2101,0.9674,network,0,0
Esagil,0x12260,9,0.8126,0.8816,network,0,0
Esagil,0x12260,10,0.8459,0.9599,network,0,0
Esagil,0x12260,11,0.8382,0.9374,network,0,0
Esagil,0x12261,1,0.767,0.9711,skeleton,0,0
Esagil,0x12261,2,0.0038,0.9433,skeleton,1,0
Esagil,0x12263,1,0.9251,0.9601,network,0,0
Esagil,0x12263,2,0.8912,0.971,network,0,0
Esagil,0x12263,3,0.8677,0.9677,network,0,0
Esagil,0x12263,4,0.7268,0.9023,network,0,0
Esagil,0x12263,5,0.719,0.9252,network,0,0
Esagil,0x1226a,1,0.8368,0.9258,network,0,0
Esagil,0x1226a,2,0.8708,0.9131,network,0,0
Esagil,0x1226a,3,0.8686,0.9384,network,0,0
Esagil,0x1226a,4,0.8081,0.9696,network,0,0
Esagil,0x1226a,5,0.9107,0.9121,network,0,0
Esagil,0x1226a,6,0.9485,0.9485,network,0,0
Esagil,0x1226a,7,0.8751,0.9568,network,0,0
Esagil,0x1226a,8,0.9334,0.9334,network,0,0
Esagil,0x1226a,9,0.8582,0.9593,network,0,0
Esagil,0x1226a,10,0.8038,0.9595,network,0,0
Esagil,0x1226d,1,0.8854,0.9315,network,0,0
Esagil,0x1226d,2,0.8842,0.9312,network,0,0
Esagil,0x1226d,3,0.6955,0.9519,network,0,0
Esagil,0x1226d,4,0.4247,0.9605,network,0,0
Esagil,0x1226d,5,0.9232,0.9337,network,0,0
Esagil,0x1226d,6,0.9038,0.9528,network,0,0
Esagil,0x1226d,7,0.9038,0.9436,network,0,0
Esagil,0x1226d,8,0.8751,0.9693,network,0,0
Esagil,0x1227a,1,0.8659,0.9615,network,0,0
Esagil,0x1227a,2,0.8534,0.948,network,0,0
Esagil,0x1227a,3,0.8901,0.9536,network,0,0
Esagil,0x1227b,1,0.8632,0.9524,network,0,0
Esagil,0x1227b,2,0.8245,0.9438,skeleton,0,0
Esagil,0x1227b,3,0.7241,0.9372,network,0,0
Esagil,0x1227b,4,0.8245,0.9247,network,0,0
Esagil,0x1227c,1,0.05,0.9744,network,0,1
Esagil,0x1227c,2,0.841,0.947,skeleton,0,0
Esagil,0x1227c,3,0.8387,0.9497,skeleton,0,0
Esagil,0x1227c,4,0.8682,0.9685,network,0,0
Esagil,0x1227c,5,0.0023,0.9615,network,0,0
Esagil,0x1227d,1,0.7837,0.968,skeleton,0,0
Esagil,0x1227d,2,0.865,0.8732,network,0,0
Esagil,0x1227f,1,0.8615,0.9483,skeleton,0,0
Esagil,0x1227f,2,0.8287,0.9009,network,0,0
